nb_A,nb_W,nb_A_W
140608,36156,176131
37486,8916,46354
27920,1771,29650
27267,2297,29548
35407,1578,36954
48477,2101,50546
60395,1953,62344
24215,1455,25659
18933,1861,20794
35559,1137,36695
41166,1871,42971
46975,1659,48616
61317,1699,62886
42776,2091,44449
31603,1687,33256
65618,9545,75150
103392,16442,119813
46933,7907,54827
37798,2681,40473
28729,1856,30572
58484,6289,64691
61014,5923,66928
78702,10712,89385
53777,4425,58176
24256,2351,26555
30381,3005,33358
29239,4530,33765
37199,2683,38798
34439,1578,36005
77975,2699,79927
47130,1846,48919
37034,2825,39829
27060,1252,28248
25516,1517,27007
25180,1886,27046
73846,6816,80649
49921,1657,51564
65443,8082,73501
77969,2721,80673
25639,1566,27189
28817,2066,30876
49523,2034,51556
29234,1683,30910
32418,1637,33802
29906,1214,31099
46627,2187,48802
53801,1673,55459
38487,1677,40155
45238,1570,46776
242164,1152,242269
116441,2643,119078
45083,1724,46795
40459,1547,42004
30304,1788,32086
24696,1058,25747
19369,1549,20905
18375,1506,19866
30078,2331,32406
24153,1745,25895
38433,3661,41790
37387,2881,40262
25625,2108,27699
28061,1466,29504
23702,1689,25385
28150,3659,31593
25744,1528,27217
27987,2372,30323
26045,2102,28098
113936,1781,113748
174684,1431,176114
28989,1957,30882
29044,2111,31115
43314,1702,42170
68822,1211,67133
22242,2356,24589
28064,1651,29704
26444,1504,27934
22898,1409,24307
24705,1728,26406
27541,1481,28992
25326,2554,27852
26744,1999,28741
35412,2192,37598
33363,2201,35562
44078,1541,45607
28010,1521,29509
28653,1094,29596
20155,1677,21725
37962,2139,40028
20790,1308,21690
19974,2031,21903
17739,1675,19287
27152,1398,28526
28355,1743,30097
29091,1491,30571
28794,2362,31152
37187,3135,40108
39937,1792,41625
24620,2147,26756
18492,1417,19818
42663,2298,44959
30746,2232,32892
21444,2936,24211
29505,1835,31247
26779,1696,28428
29870,2631,32212
30629,1569,31854
24690,1613,26219
31745,2563,34242
26680,1947,28255
30797,2217,32651
40383,1647,41980
46706,2204,48784
29078,1510,30571
26368,1240,27208
30428,2023,32442
27223,1347,28569
25445,1677,27118
32836,2076,34911
47669,2746,50413
68259,3743,71592
35462,2747,38022
34184,3196,37375
18994,2523,21497
31333,2080,33413
22640,1479,24107
53906,2552,56453
34938,1447,36089
28248,1486,29731
20331,1061,21386
31014,1528,32539
22972,1400,24362
19753,2224,21918
24493,1631,25897
62709,1690,62574
69131,1668,65836
38036,2264,39311
27685,2108,29786
18207,1555,19735
28447,1790,30059
26808,2103,28537
27132,2049,29168
28568,2626,31086
41492,2306,43760
30660,1924,32531
26846,1792,28622
24299,1467,25755
34411,2593,36996
34666,2348,36975
49814,5093,54796
110761,13798,124496
45749,1563,47304
27577,2303,29706
54660,3765,58168
38867,6309,45174
33421,2934,36222
23951,1474,25369
39791,1469,40863
21602,1334,22926
15044,1544,16543
18538,1415,19939
26674,1187,26632
16710,1953,18630
21201,1358,22472
52881,1893,54767
50434,7303,57722
19408,1270,20596
26072,1383,27432
22682,1507,24189
27555,2088,29631
38004,1815,39808
29084,2126,31192
36337,2413,38629
30608,2148,32704
36251,2253,38481
20953,1736,22678
58529,1709,60199
30189,1611,29540
36320,1727,37984
26552,2138,28682
26480,1699,28179
15947,1349,17264
23227,1918,25107
21371,1818,23179
23766,1536,25293
14138,998,15114
25112,1086,26189
29541,1287,30825
19078,1362,20438
21498,2383,23844
21910,1289,23194
27943,1639,29578
25396,2011,27405
22549,1973,24496
42051,2028,44058
42908,1426,43392
68871,1981,68358
16768,1390,18152
30754,2190,32921
24884,1624,26467
28171,1649,29675
29973,1297,31240
36828,1779,38606
34391,6759,41145
18823,3486,22219
34142,1426,35547
31641,1058,32686
28561,1604,30152
17876,1225,19080
14135,1297,15416
40186,2586,42765
23985,1576,25488
19370,1735,21036
21802,1903,23617
25959,2216,28134
28523,1967,30434
51523,3312,54830
42607,1797,43702
61380,2641,58789
51164,1987,53117
39286,2456,41716
26147,1869,27941
19640,1978,21610
17740,1676,19381
34311,1853,36022
34055,2174,36226
22671,1791,24444
15592,1643,17233
19171,1996,21163
22429,1156,23240
30255,1883,32138
35665,1511,37040
21286,1642,22919
27126,1486,28607
35466,2240,37673
24836,1423,26257
18352,1249,19601
15788,1191,16951
23363,1420,24765
31399,2203,33545
26644,3373,30000
65689,7197,72879
49709,2822,52221
56538,4170,60686
57333,2174,59173
62982,1851,64805
40358,2360,42710
39042,2012,41025
48921,1732,50560
21498,3171,24649
26642,1800,28322
15206,1548,16648
24499,1771,26249
18604,1723,20275
23571,1166,24711
51223,4974,55481
42599,1494,44022
45530,1528,46457
86838,1412,85577
37847,1855,39702
39929,1789,41718
24134,1262,25122
27016,1488,28446
83505,8982,92473
23764,1232,24969
17604,1695,19291
25150,1223,26366
21367,1540,22839
18064,1059,17893
30798,1236,32032
35834,1884,37718
55670,2289,57209
48857,2220,50719
23170,1131,24275
22293,1515,23766
23567,2410,25966
16826,1552,18352
20081,1181,21230
39112,1272,40357
50765,2273,53021
38907,1039,39933
16543,1166,17651
36012,1323,35175
54091,1576,54965
35275,1834,37098
20064,3071,23096
62782,1513,64292
30257,1894,32010
33951,1518,35427
96329,2816,98716
45212,1996,47195
39286,1407,40670
26584,1468,28039
12685,1287,13959
23364,1516,24863
29913,1924,31825
30384,2278,32623
20359,1930,22274
15934,1409,17294
15125,1097,16218
20328,1313,21573
18642,1343,19971
19725,1672,21397
18683,1150,19780
26574,1789,28285
20881,1203,21770
16675,1535,18198
20207,1478,21670
23777,1563,25332
26656,1123,27759
21652,1857,23494
19974,1884,21851
29574,1994,31544
23635,2130,25755
67652,8198,75706
92164,13025,104618
55698,5988,61601
31520,3868,35371
33179,1454,34084
74857,2739,75866
30552,1204,31707
33999,1949,35835
31275,1307,32572
28916,1801,30717
28956,1731,30677
19632,1848,21468
18005,1845,19843
16653,1287,17930
14752,1050,15755
20281,1692,21960
18697,1489,20176
14901,1088,15978
18942,1204,20146
36678,1714,38322
23977,1681,25630
19916,1621,21532
15360,2255,17610
18328,1553,19869
31796,2717,34391
19700,1156,20855
29644,2474,32115
27843,1559,29328
21755,1412,23163
16171,1244,17405
22722,1340,24023
29243,1528,30560
39363,2195,41509
19909,1252,20860
16865,848,17675
15673,1525,17196
25709,1614,27056
16022,1558,17548
23772,1335,25059
17439,1667,19092
22989,2130,25044
26650,2747,29396
38961,2023,40983
22124,1458,23496
23018,2040,24995
23399,2245,25536
21127,1757,22849
16116,2585,18646
24597,2026,26522
25665,1543,27196
22633,2177,24743
15422,1342,16752
12958,1576,14524
24429,1269,25698
21341,1927,23253
18464,1179,19641
22795,2001,24478
29705,1394,31078
50274,2297,52314
28628,1841,30468
20226,1790,21996
20737,1947,22672
24576,2235,26808
32537,2239,34764
19520,1531,21049
37254,2283,39530
64871,1388,65630
26184,1792,27862
32151,1319,33466
30064,1795,31829
26404,1866,28256
24125,2127,26243
25814,2041,27844
28692,1876,30545
17783,1458,19226
16657,1210,17862
14491,1183,15671
14654,887,15509
14001,1199,15181
23605,1104,24697
17697,1710,19407
18188,1522,19656
24692,2323,26950
29254,1857,29761
44671,6275,50850
29395,1193,30574
51503,3153,54652
22138,1737,23867
39893,2156,42028
33500,1646,35104
28104,2159,30256
26904,2221,29064
28988,1733,30582
16041,1287,17183
26416,1143,27520
28827,1930,30755
28629,1721,30336
17452,2364,19785
20447,1237,21683
17007,1041,18006
20090,1205,21263
23598,2015,25602
19108,1556,20658
28426,1559,29981
22778,1501,24277
17127,2296,19420
37046,1881,38924
24616,1172,25786
26833,1623,28309
32140,1879,33842
17832,1421,19249
20374,1410,21747
22140,1748,23884
29817,2037,31842
19851,1683,21526
25444,1611,27025
21449,1354,22767
42190,2984,45014
39188,1869,41053
51315,4656,55828
24108,2238,26329
29947,1486,31427
48758,2131,50881
29171,3458,32608
26616,2854,29465
21359,2262,23598
28450,1536,29980
57421,4270,61491
110496,1718,111817
105350,2610,107960
30827,1360,32154
32203,2542,34744
23559,1668,25206
19687,2882,22542
18804,2218,21022
24930,1923,26843
28905,1860,30649
35432,2022,37406
27482,2925,30380
21648,3318,24914
23778,3093,26810
18483,2010,20451
24698,2565,27260
19886,1739,21623
26988,2083,29068
34927,1704,36628
25270,1794,27059
37416,2653,40064
44196,2215,46324
36228,2025,38249
31114,1783,32896
24873,1775,26632
49179,1852,51010
24960,1664,26614
21417,1267,22679
18374,1408,19753
35215,3347,38561
24431,2122,26541
25477,1205,26678
29063,2116,31171
30471,2188,32652
16363,1962,18325
29068,1787,30725
18765,1541,20282
31095,1968,32995
28559,1787,30124
17605,1346,18905
14293,1260,15520
16515,1609,18092
94547,6689,101183
130155,4314,134411
112325,1192,112751
167266,2527,169768
46101,1688,47758
27976,1635,29609
89991,1925,91786
182477,1629,184106
127300,2166,129461
28645,1289,29934
36606,1352,37957
29133,1403,30530
17536,1317,18850
43611,1841,45448
38916,1159,40072
35125,1748,36870
36285,1550,37823
26491,2076,28563
61704,2151,63853
44706,922,45625
64355,1156,65469
37453,1056,38455
21629,2085,23675
17621,1201,18782
48482,1806,50078
56807,2942,59523
68363,7207,75566
19784,4337,24102
18900,1768,20651
14782,2242,17022
17808,2736,20535
15764,1297,17059
19484,1699,21176
14264,1522,15786
21190,1676,22863
45004,1857,46861
30291,2296,32584
36218,3044,39255
18380,2237,20614
21685,1953,23545
17014,1338,18319
21743,2291,24029
31963,2857,34815
82193,3964,86132
46538,5780,52316
43343,2947,46287
44221,1975,46187
28375,1840,29745
18297,1711,20006
19455,1407,20862
18646,1534,20179
16502,1441,17941
17650,2045,19690
68443,9848,78271
36956,2102,39053
73775,2021,75787
23140,1383,24502
20848,1411,22205
17403,1657,19005
21062,1421,22440
28377,1339,29710
27341,1441,28710
26549,2174,28710
19318,1700,21012
20742,1305,22031
19025,2316,21328
19915,1652,21566
14953,1621,16556
31832,1653,33485
16433,1854,18281
16897,1372,18254
18293,1812,20093
36771,1565,38335
43573,2022,45575
31436,1783,33200
17494,2058,19544
16877,1589,18464
23551,1569,24966
22176,1296,23465
34710,1448,36158
31720,1726,33435
49020,1387,50406
47646,1711,49357
22402,1268,23562
17799,1790,19548
20376,1453,21728
20847,1992,22836
18688,1545,20150
17212,1882,19093
14478,1388,15837
21111,1616,22723
20295,1170,21449
16478,1229,17705
17302,1802,19057
23235,1400,24630
27041,1803,28646
48126,5892,54007
37629,1766,39389
15686,1260,16941
20074,1352,21407
19257,1504,20740
23595,1950,25509
20157,1696,21851
64459,4209,68628
39958,3193,43151
15948,1759,17679
14338,1521,15857
16422,2397,18799
40578,1942,42520
24364,1679,26031
13894,1125,15003
14152,1240,15381
18135,1627,19760
19203,1479,20673
20874,2052,22917
14538,1464,15978
19045,2149,21168
14006,1583,15589
26902,1799,28701
24255,2661,26901
22055,2570,24620
15003,1621,16611
14503,1460,15959
17680,1181,18839
21914,1470,23373
12947,1455,14354
18954,1958,20891
22713,1875,24574
19400,1777,21177
15812,1592,17315
16287,1340,17627
15371,1533,16893
21103,1890,22988
39641,1996,41495
62518,2696,65159
26511,2068,28478
24397,1519,25694
16430,1899,18299
21993,1855,23844
19309,1439,20745
23051,1377,24240
19972,1714,21675
24507,1591,26068
65394,1224,64806
25054,1659,26678
43125,1740,44862
20991,1799,22774
14788,1689,16477
20911,1930,22835
22084,1770,23840
21360,1690,22997
19021,1600,20604
24447,1394,25834
16391,1176,17527
26479,1662,25919
25470,1715,27165
40125,5426,40480
25037,1794,26628
33743,1553,35231
20314,1841,22137
24459,1085,25541
18768,1571,20312
30573,1701,32268
44607,1703,46095
20882,1456,22336
24482,1523,26000
45285,1534,46813
38130,1781,39896
16428,1469,17893
34458,1429,35285
20577,1872,22396
33694,1315,34998
15235,1698,16920
22146,1920,24058
26838,2481,29316
22056,2227,24268
21955,1945,23889
18830,2454,21190
19721,2300,22010
31107,1619,31420
24961,1455,26373
19049,1085,20125
28880,3039,31915
43879,1805,45665
20017,1514,21305
26954,1132,28068
19258,1787,21024
22054,3269,25178
26693,2295,28968
30249,1616,28026
24764,2562,27324
23059,1677,24732
16678,1612,18268
19499,1957,21450
44306,2410,46373
49070,2249,51319
55152,2070,57210
71409,2327,73730
29158,5256,34402
28060,3693,31634
20408,1959,22360
60177,1797,61959
28845,1944,30721
35383,1850,37226
43880,1917,45346
72277,2076,74335
22558,2118,24640
19783,1920,21688
21529,2426,23941
26466,2779,29132
22689,1679,24328
27373,1894,29259
22108,1118,23215
16396,955,17299
18229,1652,19850
46370,1601,47953
29782,2345,31936
23897,1352,25243
33070,1636,34701
25881,2336,28213
25120,1379,26488
26444,1719,28113
22837,1350,24185
53056,2177,55162
38735,2019,39923
50137,2003,51860
17071,1306,18374
31579,2631,34190
49035,2039,51068
28819,1972,30773
30961,1682,32640
32543,1565,34085
22504,1476,23958
27603,2789,30327
23323,1825,25122
23472,1110,24571
43492,1847,45324
51043,1496,52485
52352,2336,54685
70656,2301,72901
108190,1861,109903
21169,1812,22969
27375,1875,29206
22835,1270,24066
30466,1518,31941
25696,1115,26758
49472,1296,50693
54983,1237,55917
30950,1953,32811
16148,1865,18008
26002,1252,27243
44114,1301,45365
35203,1286,36484
54190,3887,58020
28917,3997,32912
50981,2403,53362
63010,1782,64746
59085,2188,60342
68009,2080,70035
37813,2545,40346
31586,1416,32992
22594,1396,23964
21779,1074,22826
37454,1549,38957
23157,1615,24728
27550,1393,28940
72295,1457,73430
34525,1629,36147
28199,2146,30342
76263,4257,80519
45452,2914,48307
57811,1473,59220
67038,1550,68503
37049,1254,38173
21194,1630,22678
26374,2158,28475
32940,2204,35123
49878,6699,56571
26023,1652,27359
27311,2051,29317
16995,1494,18462
22295,1665,23946
17738,1664,19401
58510,2172,60676
23483,1825,25298
43353,1616,44928
21580,1434,22973
17208,1329,18470
24204,1199,25364
24530,1432,25952
22915,1457,24336
22471,1221,23687
49543,1336,50815
21190,1247,22397
42338,1788,44110
11391,1070,12406
24823,1622,26324
18657,1210,19859
20401,1488,21773
44462,3343,47804
41101,1929,43016
54870,1060,55661
32632,1388,34011
32943,1094,34032
49127,1259,50367
32182,1219,33382
33063,1199,34254
22021,1175,23169
21346,1156,22496
20326,1477,21790
20739,1809,22385
22261,1772,24015
27829,1489,29298
31455,1803,33258
52767,1301,54061
43483,2091,45545
36098,1563,37271
48775,2319,48990
30691,2506,33180
24370,2050,26403
14982,1570,16534
25815,1421,26552
21703,1685,23385
20381,1047,21422
16404,1166,17565
45874,1386,47183
30858,1175,32008
69627,1184,70809
22945,1422,24350
23608,2296,25893
34270,2974,37233
29997,1865,31852
18299,1502,19801
44560,1503,43044
18212,1367,19549
26208,1762,27970
37909,1845,39753
48389,1844,50201
34780,1262,36040
46351,1476,47823
25562,1423,26979
18454,1304,19750
18441,1381,19794
17688,1255,18941
27221,1694,28903
39934,2603,42497
27540,1973,29513
20004,1563,21559
37407,2018,39208
37374,1887,39172
31910,2157,34067
17975,1723,19693
16752,1258,18003
20190,1235,21374
19546,1846,21385
19952,1120,21053
17648,1587,19231
18424,1433,19854
34738,2463,37198
26547,2159,28697
24842,2794,27594
18404,1818,20187
25827,1421,26809
32369,1275,33643
14791,1387,16125
17450,1091,18530
16968,1868,18834
16258,1485,17729
30688,1498,32159
23441,1623,24995
25664,1722,27332
19617,1560,21171
22614,1180,22519
43197,2087,45278
31568,3199,34762
41514,2573,43510
35638,2159,37774
48205,8434,56577
47427,1481,48908
82398,5520,87831
20245,1224,21280
15551,1432,16960
21431,1015,22329
25775,1429,27204
18358,1180,19422
19001,1449,20450
23766,1170,24927
40926,1379,42078
71020,1319,72337
20506,1338,21834
23650,1436,25045
24607,1741,26328
20206,1798,21959
34831,1320,36148
32559,1392,33951
27517,2210,29704
29907,2692,32568
58859,9495,68196
38371,3280,41648
31501,2307,33739
41145,2649,43502
38858,2904,41698
22974,2061,25013
16120,1470,17577
18184,1229,19400
36709,1915,38599
67509,2216,69705
15760,1881,17632
20224,1667,21880
19190,1804,20987
27494,2086,29565
18483,1992,20419
18278,1736,19929
15133,1047,16162
15005,1233,16238
26348,1565,27888
31504,2457,33957
19274,2586,21858
19529,2443,21940
21314,1517,22809
18186,1899,20069
16597,1256,17789
15809,1856,17649
16437,1218,17653
29972,1189,31150
20511,1168,21654
16625,969,17538
16535,1286,17801
16618,2490,19095
16882,1964,18774
17015,1420,18435
27038,1938,28941
20632,1789,22407
24507,1946,26426
27153,1815,28959
21618,2060,23645
35223,1907,37124
24270,1538,25552
35469,1943,37382
40103,2006,42106
18529,1277,19803
61554,7761,69296
33324,3021,36341
30193,1989,32177
20295,2013,22294
26050,2164,28202
22707,2122,24817
24018,2093,26063
18455,1912,20345
32254,1574,33806
58497,1292,59713
22626,1803,24410
18142,2111,20103
13959,1507,15386
31124,1917,32611
40073,1227,40821
24009,2253,26261
22634,2339,24969
36879,6420,43137
15523,1006,16518
34341,1611,35653
24783,2099,26704
21158,2282,23429
26824,1622,28434
24015,1674,25621
14371,1584,15955
86654,1107,87727
99803,3947,103742
73926,2475,76303
50081,2830,52908
38549,1789,40334
22768,1502,24269
21473,1496,22964
40477,2659,43107
25496,1850,27336
24270,1793,25973
19715,1680,21389
19992,1137,21123
29707,2038,31717
18247,1211,19283
24918,3424,28291
64418,3493,67907
21791,1528,23302
21858,1780,23611
17746,1855,19578
33801,1850,35650
19058,2031,20998
13538,1167,14701
14611,1169,15702
27073,1885,28917
26761,1662,28419
32475,1692,34147
27010,1655,28580
22346,2092,24424
22022,1807,23804
17263,1680,18933
35952,1817,37681
50994,1847,52269
60943,2838,63726
42266,3324,45590
40900,2244,43125
21827,1941,23763
16655,1505,18149
23049,1908,24829
15372,1653,17019
21210,1991,23172
14358,1262,15555
24198,1681,25875
21030,1754,22719
27978,2294,30269
30201,1598,31784
66636,1328,67949
18908,1784,20684
16821,1686,18500
15070,1703,16773
16990,1285,18245
24187,1613,25791
18789,832,19613
45098,5781,50878
18315,1396,19575
79508,5951,85356
49722,4179,53830
45489,1811,47300
82828,2822,85645
23511,3760,27082
11309,2156,13458
26919,2102,28936
30176,1791,31866
30515,1595,32108
22310,1768,24013
38965,1827,40788
22866,1989,24751
22522,1337,23841
23277,1642,24919
28638,1580,30169
38986,1811,40786
25144,2707,27830
23511,1861,25360
35225,2239,37448
23751,1393,25141
36504,2030,38501
38749,3466,42203
27974,1989,29806
21547,1786,23331
19263,2074,21320
21631,1803,23434
87760,1787,89533
32327,1270,33595
13477,1282,14758
16690,1168,17839
16359,1233,17584
23330,2021,25333
23411,1654,25055
22411,2142,24549
17752,1905,19641
13429,1444,14844
18278,1222,19433
49950,2318,52092
24384,2058,26268
26126,2050,28171
22255,1733,23988
31885,2442,34020
37772,1693,39458
26298,2025,28321
23348,2160,25489
12890,1774,14660
20509,4088,24582
13044,1296,14317
17527,1627,19130
15698,1564,17239
23161,1709,24811
69695,2345,71913
107694,3834,111528
42854,1739,44439
39674,4199,43873
56257,2263,58515
72685,2422,74826
49034,1638,50669
21203,1187,22363
49291,4333,53589
27970,1571,29541
38115,1508,39615
44749,1612,46352
32128,2475,34600
47413,2592,49985
39001,2205,41172
20488,1586,22060
39470,1768,41164
18441,1562,19969
23384,1869,25248
17749,1222,18960
24488,2979,27393
17473,2120,19512
14830,2047,16872
13252,1523,14755
17199,2087,19279
13349,1640,14979
16923,1094,17999
19057,1884,20912
17169,1580,18739
19023,1359,20353
17987,1411,19370
20422,1323,21731
18646,1105,19743
27698,1745,29417
23575,2154,25707
21908,1501,23409
30353,1672,31931
22361,1225,23579
19055,1034,20066
21676,1126,22770
22069,1384,23450
23581,1798,25374
23451,1778,25214
41962,2318,44263
30650,2808,33217
18815,1555,20370
29548,1789,31306
16161,1182,16693
13696,1605,15268
31761,1643,33392
27616,1430,28831
22234,1352,23583
32010,1198,33184
34275,1501,35767
24817,1480,25954
27052,1791,28819
27935,1346,28742
26532,1299,27821
26073,1269,26807
62773,3902,66672
33080,3385,36454
26740,2759,28951
56965,1148,56554
44603,1944,46012
29277,3217,32482
28415,3030,31420
21024,1397,22406
20010,1578,21569
43425,5496,48712
32756,1279,33810
31369,1007,32371
29241,1102,30336
17974,1071,19024
16131,1339,17422
16507,1642,18140
18434,1398,19757
28221,1488,29704
21281,1299,22546
19334,1544,20857
13200,1021,14145
25787,1497,27226
16598,1237,17774
22219,1429,23067
12970,1487,14453
16585,1845,18402
15734,1360,17070
26479,1566,28034
17494,1501,18990
20941,1189,22107
22076,1340,23329
45891,960,46250
39563,2425,41939
23808,2004,25638
43768,4287,48050
35082,2446,37511
20527,1821,22341
12589,1059,13626
24857,1704,26150
20267,1260,21516
20455,1410,21805
19078,1083,20155
13040,1116,14109
13550,1068,14590
14506,1088,15515
25855,2179,28006
16886,2007,18892
18924,2161,20489
52468,3087,55538
16315,1960,18273
23346,1434,24780
26690,1566,28181
27851,1309,29019
47312,1519,45236
43704,1807,45439
28419,2537,30692
15975,1503,17459
25096,1380,26462
16716,1449,18164
19733,1459,21175
28410,1719,30063
35740,1588,37319
23536,1589,25049
17246,1293,18538
55233,2523,57743
73284,2348,75221
59094,2129,61218
21087,1804,22724
31341,1889,33142
30762,1196,31821
33980,6457,40419
27027,1064,28088
34160,1702,35792
17730,1687,19316
16552,1604,18128
31068,2570,33619
18315,2933,21229
21316,1385,22683
61509,1667,63143
33102,1531,34503
29268,1237,30503
48216,1780,48375
55142,4295,59437
39599,3802,43401
36540,2988,39492
29501,1596,31075
51608,2113,53694
26705,1628,28305
19109,1338,20446
16631,935,17547
13088,1376,14429
14784,1308,16043
13711,1147,14791
18174,1244,19390
17915,1496,19402
24244,1735,25968
20906,2082,22955
18398,1648,19987
21764,1556,23255
18497,1880,20375
25994,1305,27296
18582,1409,19983
18215,1424,19637
92990,3237,94296
83550,2815,85929
72246,2418,74654
86479,3756,90054
44090,2694,46428
88848,2961,91593
55713,3066,58770
40311,2188,42483
25862,1242,26725
46997,1645,48613
71528,2963,74286
36409,1953,38360
38377,2668,41027
26852,1553,28359
18360,2165,20518
11941,1509,13438
13525,1050,14563
22716,1578,24169
17147,1469,18615
20308,1655,21918
17617,1313,18925
16735,1579,18272
19144,1189,20305
41929,1866,43769
63914,1761,64143
42416,1750,44138
14339,1061,15372
29923,1288,31139
24833,1357,26115
31563,1172,32636
62091,1655,63744
39741,1407,41084
37174,1867,39037
48471,1871,50339
43851,2256,46092
50121,1764,51252
37097,1583,38561
20264,1306,21557
21972,1424,23356
15290,1282,16566
18675,1886,20556
13990,1837,15784
12451,1282,13726
18909,1601,19669
16966,1699,18660
22785,1262,23355
35860,2006,37791
40263,2844,43094
27109,2054,29155
22899,1501,24393
21916,1183,23095
49335,3122,52452
20801,1480,22275
21237,1797,23008
25969,2016,27981
14444,1444,15852
16358,1606,17961
25736,1415,26536
34060,1303,35260
16678,1394,18018
19677,1779,21451
21435,1240,22669
19611,3273,22875
16391,1485,17871
15606,1890,17496
35674,1861,37502
25647,1946,27540
18382,1772,20123
24474,1358,25807
21144,878,22016
18981,1448,20429
32413,1764,34177
37566,2149,39698
41489,2452,43941
33230,2564,35734
20266,2839,23043
16592,1865,18411
30452,2255,32316
17706,1823,19457
48951,4393,53288
35052,2339,37312
18462,1754,20153
71212,1796,72942
70123,2241,71620
58453,2225,60462
89848,1981,91781
59978,4486,64453
20416,1617,22033
32994,1417,34406
32379,1856,33960
28544,1373,29888
13080,895,13948
22517,1851,24359
17523,1171,18689
25409,1715,27101
20429,1576,21972
64579,2384,66952
22630,1265,23894
56435,3295,59680
30585,2528,32660
25907,2356,28259
48825,2605,51425
84288,7071,91352
48158,9457,57610
50407,9919,60325
31703,5028,36729
17105,1266,18371
16950,1202,18144
18977,1075,20051
15999,1865,17861
21282,1744,22971
20589,1649,22167
17448,1369,18735
68216,1862,69458
34378,1307,35428
17612,1668,19202
15444,1135,16496
14159,1294,15444
14391,1268,15640
33493,1594,35080
25755,1452,26995
38632,2705,38520
39757,2521,42163
24767,1607,26299
54804,2469,57272
34605,2260,36832
37542,1514,38886
25900,2152,28044
20381,2197,22541
19630,1521,21124
23142,1484,24619
22373,1555,23913
17291,1802,19082
17040,1714,18729
26454,1666,28116
36004,2223,38227
31602,1222,32824
120694,1835,122524
199868,1076,200931
39143,1677,40814
23886,1282,25165
18010,1313,19313
16832,975,17793
30864,1489,32136
22367,1140,23491
22237,1773,23983
33941,1762,35693
60944,1920,62850
18254,1686,19931
29392,1434,30823
34661,1257,35902
14810,1204,16007
15947,1385,17325
15005,983,15957
28950,1730,30664
17046,1466,18509
53349,1923,55258
208723,6858,214258
66835,1254,67070
81631,4408,86021
24450,1469,25908
13082,1308,14390
60537,1342,61871
35289,1715,36985
19626,1831,21453
46979,2146,49123
32774,1613,34320
33737,2601,36332
72411,5287,77483
91528,4659,96166
132525,11843,144359
62741,1532,64272
34279,1661,35917
22815,1493,24298
69638,1919,71556
30533,4165,34691
36083,3135,39213
21274,2269,23528
17575,1753,19318
16819,1416,18225
32732,1346,33898
29642,2175,31817
21500,2242,23724
19337,1284,20582
21783,1860,23209
22428,1609,24027
37274,2093,39364
39637,1722,41176
31690,1713,32781
26840,2265,28950
39218,2511,41270
61689,19030,80671
72449,5794,78156
17979,1201,19112
14096,1430,15497
18524,1350,19816
19239,1122,19908
30699,858,31545
13898,440,14324
15966,1306,17270
12419,941,13352
18634,1326,19941
32972,1001,33958
14727,1160,15873
14621,744,15315
49367,1111,50313
58542,1826,59813
55574,1605,57179
58367,979,59334
55767,1635,57383
33706,1516,34744
18864,1195,20038
13492,1057,14540
13421,966,14382
21806,1602,23319
31277,1056,32327
22882,3548,26401
20228,2241,22423
27096,923,27972
17766,715,18441
16159,1140,17214
16937,1282,18213
25462,2916,28252
22945,1934,24775
18931,1580,20493
17812,1614,19397
20601,1321,21855
28080,2099,30165
29735,783,30424
41706,2143,43738
15458,1074,16529
9746,1158,10854
15297,979,16234
10054,699,10715
14005,786,14710
13132,1001,13977
20656,1514,22126
17586,1790,19353
14638,1574,16137
15623,1431,16992
26965,2202,28815
69745,2220,70588
33105,1999,34750
25490,1649,27102
19988,1115,21090
19031,997,19742
28256,1395,29452
28667,1756,30407
21397,1234,22625
25009,941,25933
31117,1281,32393
32339,969,32129
37729,1383,39047
25141,1520,26550
19318,969,20285
24033,1600,25612
17987,1353,19262
15943,1852,17786
29900,1791,31514
16680,1473,18132
13740,1142,14870
16462,1688,18136
18617,1488,20104
20339,1508,21842
27860,1652,29510
20790,1145,21385
20039,1197,21233
18762,1152,19782
24306,1491,25791
50634,1272,51660
96451,1417,97671
39713,1258,40671
35383,1218,36576
32824,1426,34250
25564,1283,26836
24784,727,25456
25240,712,25941
42750,1025,43766
37903,1791,39557
66134,2557,67818
56987,1486,58357
27362,1118,28435
34590,2008,36118
61829,1778,56254
527446,1067,528281
583563,3351,586906
38443,2399,40788
28273,2067,30324
32360,3068,35406
38892,3089,41970
22055,1502,23539
20939,1586,22474
23608,1264,24785
55031,4436,59406
59251,3831,63077
40586,4685,44819
23397,2029,25366
20580,1349,21917
21310,1785,23064
26843,1647,28490
22012,1258,23249
33799,1246,35035
31164,1617,32649
42646,1676,44321
21230,1614,22836
17285,1178,18447
17348,1253,18521
51828,3085,54913
15706,2364,18035
16169,1172,17233
29189,1901,31046
19369,1212,20503
22093,1548,23609
38968,2079,40739
18954,924,19808
13312,1351,14657
26767,1383,28117
22989,2082,24999
30944,2398,32836
34609,1202,35538
22674,1346,24009
17443,1245,18653
28416,1071,29367
16489,1297,17781
25055,1134,26153
16255,915,16977
18136,898,19029
18796,1822,20354
19838,2103,21513
27114,1538,28630
43485,1927,45378
91434,1487,92744
45323,3267,48583
14556,1551,15980
12030,1636,13610
13546,1367,14878
21040,1189,22158
39182,1261,40436
43439,2943,46340
40099,1393,41489
21081,1752,22782
